sequence	16S_rRNA_Count	metadata_NSTI	closest_reference_genome
421910a2982ba444bbdde57010aa89fa	1	0.173617	GCF_001881495.1
4219e83d9b5957cd03662508aa9c2c29	1	0.04152	GCF_003710805.1
421ed19bc9f3f284fb44427e40229874	1	0.00754	GCF_008039565.1
4220aa8ba90d3ff36cfc7a32485197c1	1	0.21147	GCA_002238485.1
422476318443bbc8008f7492aa9c57b7	1	0.138926	GCF_900108055.1
4240eb9f3d2144172bac9d573368de93	1	0.046274	GCA_024230315.1
424c01b318bf4bfe42250f17ebe846eb	1	0.172993	GCA_003134765.1
425602ba3e6491fdd746621485529b55	1	0.040974	GCA_903904835.1
426aa1f5f616d300cb64590f0c7429a3	1	0.112467	GCF_003351045.1
426c8d46a7f57b1545aa1bf99eb41b05	1	0.034966	GCA_016703105.1
427331af89fe4358165234642f8e5fb2	1	0.103515	GCA_016870325.1
427ac07077b7b4b84ef4e3031a6f5f84	2	0.019243	GCF_000271485.2
427ae2adbaa744af474d740852ba4790	1	0.104014	GCF_011759375.1
428b60b5d3299fc8fdeaaca19125cb83	1	0.037003	GCA_002127295.1
4297ad96159d7199194374bc93180f88	1	0.078994	GCA_002279935.1
42a259cc36c9a87ff80e98501f757fc5	1	0.116347	GCF_003351045.1
42a7e79ac56d136b2697cfe15bbe4702	1	0.007308	GCA_013816615.1
42b283b617cd3ccd0ffaf80f2a8dbfe5	1	0.026318	GCA_024519455.1
42bb6bab6bd2db664603989b4cd03ff2	1	0.159213	GCA_015075625.1
42bbd3276a8172044413d674b1f771af	2	0.042773	GCA_016717855.1
42c1645a3659f8e26f9f77ff99f107ea	1	0.055424	GCA_003220225.1
42c2ad4c0f254b0a0831cbc8d49b6233	1	0.028233	GCF_003545715.1
42c68bd6dbc003e38db1b366ed78b3fa	1	0.105432	GCA_020161935.1
42e99f00e4d794cf43ea8267386fda2f	1	0.019218	GCA_016793635.1
43042724b64d848e467f7de55021d617	1	0.028981	GCF_002077945.1
431bce5758a006a3e374d08d9a75f080	2	0.047893	GCA_016703225.1
431d6e3ffb9cb2cc303b06f734893b28	1	0.122944	GCA_021842405.1
43244cfd8372d6f825e7cfe071b3e4d6	1	0.171547	GCA_013791745.1
432c96c8c8bbe18ae8ecff72cf9622ec	1	0.015034	GCF_001748245.1
432e7a4779827e61067fc7881b4dbff6	1	0.259743	GCF_015169395.1
4330e68024f2d0acf06ebc12bc68baac	1	0.31123	GCA_022601335.1
43313fa7bc1c8e724863519036d8f3ff	2	0.099824	GCA_902806405.1
434716c83171e60108b645541d82d367	1	0.136547	GCF_900102695.1
436d0a506093704f70432a1347884467	1	0.101462	GCF_900108055.1
436d773ba8db03b1457844713f0fa85a	1	0.00015	GCF_022829445.1
43877f130b0dd661b51953e37fec0f5a	2	0.172708	GCA_001399705.1
4387d44845d9c496be8c3a1c9bece1ab	1	0.042206	GCA_023409975.1
439da4899a8e45ab0ac56877a6570e31	1	0.185023	GCF_900114975.1
439e5ae32794763e8fe974e40b53e8f1	1	0.207598	GCA_016704445.1
439ef74b83bd10415789a82e2629bb3d	1	0.09145	GCF_007860015.1
43acc8a49ea3098af9a6731939b55a1c	1	0.091067	GCF_015169395.1
43aeea927c8addc2f453700c5a598af5	1	0.050993	GCF_004364935.1
43b98283b9febf5aeb95b851fb8ebae8	1	0.046574	GCA_910575665.1
43c36cc84f2842f9a9c80cfc90ecb87d	1	0.320009	GCA_021778805.1
43ce2d70c9f73f6260957be495097747	1	0.203587	GCF_000145255.1
43d863ee59be40f35a1087a51c8c6f52	1	0.099773	GCA_021647785.1
43d86567111157715b99e0bb76785521	1	0.224158	GCF_015169395.1
43dbf0463eb11a456013c128ab32bf15	1	0.018888	GCF_013179735.1
43e79e2072a317334bbe6908df6e33f9	1	0.215308	GCA_020636135.1
43e87dc9b86ebf191263e0808fbd3498	1	0.01912	GCF_007747215.1
43ed87722c5c40c60e8fe2255b832586	1	34.268405	GCF_003721595.1
43f6515d59d960673b4c407441584204	1	0.134794	GCA_021604545.1
43ff52f75ca8b9fe8a1952421686d475	1	0.042196	GCF_012641395.1
43fffb27c3f25fe82020fb84bb5c5d8c	1	0.061382	GCA_009773335.1
440c5bf5746888b2d253172666802cda	1	0.029343	GCA_016870325.1
440ea8a080f2cd5f1874e5636f9e7c89	1	0.081348	GCA_016871515.1
44198433f35cbb4cc3b93412ce39c82a	2	0.140622	GCA_016713325.1
442e8e8bbc17505d7bd8b4ca72bbdd4c	1	0.00015	GCF_018492665.1
4433b3ab0c629a75fa6eb41f89e02f0b	1	0.381029	GCF_015169395.1
44362be009cd1cc93109bf3ca31f45a9	1	0.301603	GCF_000147075.1
4438221500c1b3e173d37ae8b8d31be8	1	0.026899	GCA_903935335.1
444df4e8a51c13871d76dd5909438d1f	1	0.011046	GCA_002243285.1
44572ca5c3cf1122cd7c82de20d2823a	1	0.096603	GCA_016873095.1
445f5f7052af9263f8357260061dde34	1	0.080057	GCF_009823805.1
4472f6f7a0cfaed389654a08fa35101e	1	0.120039	GCA_022823605.1
447f06ce782de0a8eb563e5908ce0bd2	1	0.131082	GCF_900102695.1
44812f1e53cfef59ed10a8e464330598	1	0.011022	GCA_022843125.1
4482cb908fc811c272815c8b7fc2ee14	1	0.092397	GCA_009845425.1
44868a8a934b22499b7ebad2542a5fad	1	0.109119	GCA_019187195.1
449344fb004c35b8ac728a747fbd5095	1	0.42693	GCA_022072165.1
449c33be7394d226958dc9fca7c3e7af	1	0.179145	GCF_008087625.1
44a53f071b178c8479c2fc31e83ff801	1	0.056535	GCA_002085155.1
44ac1d26644edcf67acf2bf9c9a14b37	1	0.180961	GCA_002291925.1
44e173e5eb7a03e64e6a128785fe081d	2	0.064789	GCA_945905925.1
44e6880fe679f82d5b3c9be13afd2d72	1	0.025712	GCA_016713965.1
44e9f9dd92bcce8557b83cc7361c8b77	1	0.238981	GCF_000242455.2
44fd88539d1a7710ca81419a4c873cde	1	0.156158	GCA_002069885.1
450a48af1d874ec60b0875c37b8cb5e7	1	0.021526	GCF_002077945.1
451a512aa3760a242d5e208c98585cf9	1	0.155812	GCA_004211595.1
451fd7806956be0a861e13c776e9187d	1	0.155573	GCA_002168115.1
452306143462badacee06171d2df1aa8	1	0.030678	GCA_016703895.1
452314fa890009ebe102752577271cce	1	0.111726	GCF_014696105.1
45304cfc2af39e10f58db63cac5c46fa	1	0.097827	GCA_001023575.1
453a6e61369c19f3a0a0ed12edaab086	1	0.219005	GCF_900186965.1
454973d0ea691121890ad1b7126fcb3d	1	0.011114	GCA_016709225.1
454a37b972cf32c84e1da63187228913	1	0.190407	GCA_021781615.1
454dd14bcd45c096a477b8acf3b1d5f4	1	0.045925	GCF_900104305.1
454feb165182f41d77dd1932de7fdce9	1	0.042035	GCA_013816265.1
455902539569463b0d6dae4dfe1aa5c7	1	0.104553	GCA_009377815.1
455a7f6a5ad27edce1effa445e6d5292	1	0.028791	GCA_002127295.1
45a1033bc181a3d144aab8d4fa827c80	1	0.010109	GCA_008868125.1
45b9096515062181e2cb2876a1340f79	1	0.085711	GCA_016720595.1
45bb1dd979b29d122aa98b2bc219b666	1	0.167643	GCF_007752135.1
45d56e0f4181e23e94846640660e2a4f	1	0.004307	GCA_016872595.1
45e14511a734e62162c26983d249b463	2	0.067801	GCF_000648235.2
45e3c938493d0d7537da09c2bf0f0c3f	1	0.030176	GCA_009026145.1
4628050974268b239b2780e36013e2f4	1	0.0786	GCA_015472025.1
4635f40723d121cddcee15ad3d7b9990	2	0.018068	GCF_001262605.1
4641c3fdf887697742e8da67188d99c0	4	0.00563	GCF_900167975.1
464311bc09f73fecbf6cde52b52f8c05	1	0.029378	GCA_002215645.1
46488e66a59af62ea97c7cefb524657b	1	0.120314	GCA_011046395.1
4663428193bb341999e90b08c9d95b06	1	0.031894	GCF_003634455.1
4663b4311ffc4d9a99e75cb8438686f2	1	0.030718	GCF_006716565.1
46658a84a0714c77b17fb2a12bfb6597	1	0.163973	GCA_016710365.1
466687d4c886ac2da28362f61913519e	1	0.152864	GCF_011064595.1
466eb5fa797874057d97d7174a8dfc74	1	0.269405	GCA_020431405.1
4679f49cad70d846057fb1c8048309fc	1	0.017729	GCF_900113315.1
468986ac2aba10ae1a81974af2f2f49b	1	0.194972	GCA_016873095.1
469e942cd7e12790da9c97dce9605d5c	1	0.094412	GCF_900142105.1
46b44bfbaf2ef4a6aa8fdcda14ca9fa9	1	0.023323	GCA_019683695.1
46b9ecb4885c34882f75f6532f85a673	1	0.098797	GCA_019694755.1
46d3a2bbeda14ed5e48110998de2e585	1	0.054548	GCA_003220225.1
46d469f3ebc581ec1d13be7f845c8d6d	2	0.023685	GCF_016313185.1
46decb773c45eb5036d4cca168a12043	1	0.145512	GCA_903929005.1
4702514b3c56d4f85e48cdb64373240e	1	0.007436	GCF_900119845.1
4704b57bd8924e794593e855a6299ce9	1	0.11218	GCA_020356025.1
47079a119f06da440c29f09f7c4553c3	1	0.118326	GCA_945907765.1
47100cbb698b948a8b239233a41c13a2	2	0.171501	GCF_000648235.2
4714e16060a17c083934b95e1bf54862	2	0.035886	GCA_016719945.1
4729049b45eed7d94fe0e2a3188a5119	2	0.041909	GCA_023957015.1
4740ce54e9d61e131d6dc998745b77b5	2	0.140622	GCA_016713325.1
4746d8baeb4b2c81063e0dd1a0055db8	2	0.161453	GCA_000526415.1
47720993325c0e43a06711ddb678b19c	1	0.107158	GCF_900108055.1
478b950e9c18d542c25081c4f4f637f8	1	0.252338	GCF_000152145.1
478f206d402d02768eca6e09e154d36f	2	0.03064	GCF_016765655.2
47ac52c37f2fa7f18d0a34c82c1d3909	2	0.096082	GCA_023954495.1
47ada07298b45876b75f5d063c3a1566	8	0.107805	GCF_015845845.1
47b58eef32c27902c71cbbe7a45ce7c5	1	0.196402	GCA_020831865.1
47bcc40f1444e121135d2dd475381051	1	0.049469	GCF_000092425.1
47cee7b3331206facc024424fa5efda4	1	0.103736	GCF_900108055.1
47ceed1c7cc0f19c7fcf6424f0ceed1f	1	0.108836	GCF_003351045.1
47cf3d3cbc150348bfce1ef7a5187b3d	1	0.03551	GCF_003054705.1
47d1bc07ddbded80406dfd0b62c2f911	1	0.003807	GCF_007197755.1
47ddc2466910afc1dde6da476bd10e3c	1	0.052243	GCA_016871515.1
47e52f533e99ee1b782c2d9d9d2f9a27	1	0.061013	GCA_021781455.1
47e99e3eb122c3e0fd09f6a0f1c7a245	1	0.066842	GCA_016713235.1
47ec1017b33195a9e0c20c92b96225d1	1	0.053239	GCF_000746025.2
47ec37d9016591dc179c6e5d1e7be870	1	0.063859	GCF_009827515.1
47f0e4bea3ca9797d9b2d7ac47fdf87a	1	0.090624	GCA_020073005.1
47f34b40ca006c9b467a850642c8ede0	1	0.109818	GCF_018619475.1
4804a460a2149c8d8df56094962895e9	1	0.024079	GCF_002982075.1
4805f3757cc25320d353fc09326f15ed	2	0.063049	GCF_001262605.1
4810f42a012ba2dca6ed55eb74392873	2	0.00862	GCA_945905925.1
481ae1060b274e0ca8243419536b1a40	1	0.052229	GCA_016649875.1
4820d7cf822eb65d15f17ba40af5f10b	1	0.03695	GCA_021323225.1
48268eaa0e81ee176dd422c121b3ee00	1	0.115878	GCA_009845425.1
4827a3d143f171f888c413d9534bcf88	1	0.139311	GCA_015075625.1
482986e81581b365164fbc8fb5147a0c	1	0.026174	GCA_016874715.1
48368a9acbb75a311cf1f23fff20f0fe	1	0.114913	GCA_013817545.1
484615f4f43e2215d9a7ead3ad91290d	1	0.004059	GCF_001428125.1
484ab6b64cd59aa9a3ad15bdf9332d4b	1	0.017595	GCA_003223025.1
484cdaa5079e830980cae892b2e28b5f	1	0.00015	GCF_016734765.1
4869b66133eb0b244a5f783de4d4ff78	1	0.113234	GCA_022842935.1
4870577acc1ac7d9a568accce92e9f28	2	0.007467	GCF_022557175.1
487a1dcc36348defe0a2f2c6151fed42	1	0.04775	GCA_002279935.1
488d20136f8c0a5da993708221498b8a	1	0.06801	GCA_023717605.1
48929123e69e0cfb98538b0337f7e26e	1	0.080845	GCA_009377815.1
489ead501067953ed8ce4c3d42b70450	1	1.01132	GCA_016744855.1
48a295f1265d4ad83ec46bb771957aa3	1	0.068778	GCA_016871515.1
48a3eb3f9aff106493a33236f4fff99d	1	0.064241	GCA_016709225.1
48a460594397c57a9b304f3a6b075071	1	0.087752	GCA_015709595.1
48acc38533b70cfa872c7a3613529d8f	2	0.021064	GCF_007745175.1
48af8266f91b78638a3ab9bf56dec995	1	0.135357	GCA_002071385.1
48ba4b058c185bc07067789e775a8244	1	0.027502	GCF_010119975.1
48bb3364cab7d3a583c1451919b6a0c8	1	0.171547	GCA_013791745.1
48c09440baf10bb5a03849b31053cd8a	1	0.023857	GCA_019683695.1
48c11f8b10f8cd7fb75900b082c0dac5	1	0.010767	GCF_024436435.1
48c12d3313522302ed8491a88044a173	1	0.017438	GCA_019459525.1
48d8194e58318eed356ac039b6f3ff39	1	0.079864	GCA_019639195.1
48d84a092e37413feeedc2a3ca053352	1	0.00015	GCF_008629695.1
48d93ff15b270bdbaf8afc725d06772f	1	0.037201	GCA_021299465.1
48e9255eba4e56d3d9f9f4a80a048d16	1	0.459829	GCF_001484045.1
48ef517e3dcb016a4f730e82a4891d95	1	0.131659	GCA_013817545.1
48faaec89384caf85c9c01f8155b170e	1	0.157832	GCA_022821845.1
48fd38e8c59ace04996563b29e41653f	1	0.228403	GCA_023438785.1
4908f2e9ea3d098ddcf65c11c6241bc9	2	0.126699	GCF_003205875.1
49131892791de98b90d78d3df470334c	1	0.021017	GCF_000010665.1
492c742f73f83e556603fab7a04f874c	1	0.145512	GCA_903929005.1
4938825988aaf1fdc2c78e192f5c5b92	1	0.27497	GCA_016702545.1
493cb9355f5f27a87d53ed85debb304d	3	0.315744	GCF_940143175.1
4948de9ba9932a4e8d470dd5c8fcd9d0	1	0.018555	GCA_016185345.1
494e08ad118178332411987292696ce3	1	0.029999	GCF_012070565.1
495fd02084d3bd7b6670af61025de7ca	1	0.140142	GCA_013151775.1
496a2cf1413e1b96708a197472763467	1	0.099756	GCF_900103935.1
496f76744948af4517adce30bcee602a	1	0.236645	GCA_009839725.1
4970490d7ee97d737409197d075da99e	1	0.050662	GCA_017577365.1
49719a88a18fe650378b3896c5d915bb	1	0.10758	GCA_009377815.1
49720b0bf7f089fe54ef1b81fef40c67	1	0.293593	GCA_009930475.1
497e49605376ff4cfd415a51f6dec2ff	1	0.018538	GCA_004366385.1
498920de1a1444972fede497649745a3	1	0.053206	GCA_002841545.1
49a5c55f7beb465a4ae49b970ac0e0ec	1	0.120626	GCA_021404945.1
49a76b03032091b1cb4660fa918853e5	1	0.221341	GCA_003696665.1
49a81fcb32ab2131f60fe8dad1ca7ec4	1	0.110375	GCA_009923455.1
49a912eefbb982e4e8af3178c9752296	2	0.083178	GCF_002355855.1
49ab7e366d589188a337ea9aa24a4add	1	0.226665	GCA_016200145.1
49accd3c12f49f0cbbad3473d78891c1	1	0.129932	GCA_014896945.1
49b5dad03c44157d09a92d2dd41651aa	1	0.003837	GCF_010692725.1
49c019130961ef0ebd1936ec6e725656	1	0.1075	GCA_002418215.1
49cab62dbe6dadb1d4e978d72919a351	1	0.097889	GCA_001899305.1
49d1e3995d0506058f28ce7842f369f3	1	0.205974	GCA_001796335.1
49d82866d2cb307067576c6758149062	1	0.14682	GCA_014193395.1
49dbbcab2e7d4c0bf84fded103a5a0b0	1	0.079277	GCA_020073005.1
49ddb0a0ce9a8c2319aaa433da663feb	1	0.026548	GCF_900110925.1
49e667824db3af12546810d0e2edc920	1	0.02615	GCA_016703425.1
49e946a8a4c4cc90e0fe68773dfbbbc4	1	0.026326	GCA_018449595.1
49eaffd4b19996c6129a4de32ca7534b	1	0.080813	GCF_011320075.1
49ecd9f581d66967a1ce3c590ae2f42e	1	0.459829	GCF_001484045.1
49f0ca8c4253ec525732ea9a144352f6	1	0.459829	GCF_001484045.1
49fa040cf843ce531d970a09cfaa5eb7	1	0.003716	GCF_000350485.1
4a061a9b98ef7c9e36f3d3693e727f30	1	0.012882	GCF_900104925.1
4a0654592ee0af69605e57c4688de6ae	1	0.072377	GCA_009773335.1
4a0eccbea227ffb6b69dc3d0313d9374	2	0.017598	GCA_945905925.1
4a180a7c9268129ccbfa77ed3bf7f21e	1	0.00015	GCF_000743575.1
4a482e9014376540fb508aa3ee5968fd	1	0.021924	GCA_019459525.1
4a50feed4df5815e721f64bd51a7c7c3	2	0.161453	GCA_000526415.1
4a553750b4d6f81330de49c3cfdadd4e	1	0.141167	GCA_016870325.1
4a573e6d33273f249589c6ab2d7f90ee	2	0.373239	GCF_000021725.1
4a69221c029a69bd009ed2f12962fbaf	1	0.193833	GCF_001431295.2
4a7223932298f69eab0314f908b151cb	1	0.099522	GCF_000152145.1
4a7248780a5d029429c6b3daaea0e09a	1	0.113752	GCF_024204645.1
4a854d9d969c1db2f3d30b5b7fc327ae	1	0.169079	GCA_022844125.1
4a8b33846f3212fd9f3949819ee81c0f	1	0.191261	GCA_903844155.1
4a9093701cca1784648cc7870a5e4cb3	1	0.051162	GCA_023954375.1
4a9423dfa352b24b441277997769929f	1	0.074945	GCA_019695055.1
4aa2ae89f95e2f78ac5ca153d1c2e1d5	1	0.054479	GCA_020073005.1
4aaf44320ffc2d42f47f9f43c3f8e3f0	1	0.128428	GCA_016705245.1
4ab67f67800a86d1e2c98bb761fac6ef	1	0.161964	GCA_945875585.1
4abda164a49a7b50f3012e2108bbd3a0	1	0.058773	GCA_017307755.1
4abf80113dbc64d8d965c59d6f4927a5	1	0.223527	GCF_000427095.1
4ac5336a2c31461d4edd584f1adf0dac	1	0.028448	GCA_016712715.1
4acfd3b14e67d26c03a0da63f57323c7	1	0.168607	GCA_020718205.1
4ad6199a5845855aa9e54023249fd8ca	1	0.226665	GCA_016200145.1
4add6c1f17e59224f08702331951525d	1	0.103024	GCF_900103935.1
4af3f132a1f21eedbd6387397b572818	1	0.14362	GCA_016209205.1
4b0eac7ee932c8ace23e35af65df3a88	1	0.183398	GCF_003044185.1
4b1a0d48bdbc336ce62a6a84ee3cf58c	1	0.016664	GCF_014648655.1
4b2954b4c86d2026459b0ba2417fe044	1	0.034664	GCF_900110915.1
4b47892dbe670a8443677fe218c15d79	1	0.496833	GCF_000582535.1
4b50df5ee5d7d122c65ac9258016da45	1	0.093769	GCA_023249375.1
4b528c52064daf90e549b2a363ce83c9	1	0.204535	GCF_000025185.1
4b6220dec0c94a3a306a4d42d61bd104	1	0.018598	GCA_004366385.1
4b6e02ef74343e7dfee54b285354a796	1	0.233575	GCF_900187945.1
4b74164af38aec0a4b59d40a49b2a66d	1	0.00015	GCA_016869975.1
4b8b79a49341cd0a33f65758637bdfb4	1	0.134287	GCA_002284855.1
4b9ca56b067398b1bcd8255719d0ea53	1	0.02281	GCA_019683695.1
4b9faf3f081e5a7ef8aa4356c4f2e8d1	1	0.046341	GCA_945860745.1
4bc3e60165fbfdf6310562cca63a6000	4	0.018599	GCF_001955925.1
4bc48c4d55a036fc154893b6923a488a	3	0.070471	GCF_014384795.1
4bc7870161373440280e3ad36953832b	2	0.140622	GCA_016713325.1
4bdbbd69656c6692dd852a6f7cc70544	1	0.204412	GCA_020161935.1
4be04247bdafd6dc9d70ddde98fb9b96	1	0.062962	GCF_011320075.1
4be426bb413be14878c74a179cc9d884	2	0.030291	GCF_001262605.1
4bf13f0d8ea09729a676e51950f55a5c	1	0.049133	GCF_011046535.1
4bf75f334f0adefa36c81041e34147e4	3	0.055995	GCF_009792895.1
4bf83c136748f571c3f93ba778d97bd8	1	0.230469	GCA_012523895.1
4bf8f41d9ba40d834d2a3945029e9b93	1	0.172632	GCA_903870905.1
4bfa30e2dd7642670d7fb5f94352ef8d	1	0.058673	GCA_024235995.1
4bfa53aa3b02e361e526bfd7642d6ec0	1	0.118835	GCA_014132595.1
4c0a3db4702188179d48fda3b8c01881	1	0.057448	GCF_900187945.1
4c1dae979de368c519ebd4eaad4b9b14	1	0.043324	GCA_009377585.1
4c2800e5d13a0c7582452c441bf6d56b	1	0.078013	GCA_024653725.1
4c3f5af9cc461495126a8fc1d9ac9877	1	0.135637	GCA_019634615.1
4c4b73553144070156594b90b9ec5a4e	1	0.069446	GCF_013004105.1
4c645300e6ab3f0be39f1f0aa8ab7a60	1	0.033414	GCF_007830735.1
4c6df94d4cab4aab55eff6e4e209ff11	1	0.027516	GCA_019689555.1
4c78ea60f7e00f5ea35543a2c4a738b4	1	0.071981	GCF_009866965.1
4c8849afafdb6adf92bfbbc90643813d	1	0.014437	GCF_008629695.1
4cadcc1c8a92447bc79fce32f72b4b73	1	0.144028	GCA_013285465.1
4cb9dd4abaf2c603df2d284be62770de	1	0.085664	GCF_014650995.1
4cd4f5f9555c2f44bad0c25ca18c42ca	2	0.026214	GCA_016714285.1
4cd8ebd22264ecbc7bb5186292f7b8e3	1	0.154931	GCF_000379765.1
4ce23d69fbb6f6759b10bd9df57f470d	1	0.085447	GCF_015169395.1
4cf5344b12fa33c6392ab971f1821f0c	1	0.127137	GCA_020356025.1
4cf5dfaf6cde57a8cb8cb8cf8de16339	1	0.058512	GCF_013344685.1
4cf7557d80ce514892541246a3ee898b	1	0.045274	GCF_024054565.1
4d221ad3addf14aef6ada3455a8568db	1	0.062754	GCF_007830735.1
4d22777e7c667994ba78992b658b7c59	1	0.115352	GCF_900108055.1
4d3cb4b9cdd36da1dd5f9ae87ca6ecbb	1	0.059003	GCF_016623615.1
4d460cda3e19755c839b4a46c2a642d1	1	0.00015	GCF_001746835.1
4d4b9cf94583725a31e451d11c140fe6	1	0.155724	GCA_016865895.1
4d61e80fa565de0e3631469ff1bdf1c0	2	0.067515	GCF_014395425.1
4d702c51b27cc9e766c4f63e59523792	1	0.111509	GCF_018619475.1
4d7291e96ddd13b428629894ac891eee	1	0.292129	GCA_023898765.1
4d7942f70e8e347bea6b9edd8c39d819	1	0.2586	GCF_015169395.1
4d8edd10dc04d3ee827d9b70e5a4fb9f	1	0.030457	GCA_019683695.1
4da87237f7319f7726ce742adec5535d	1	0.09134	GCA_015709595.1
4db0c9e2ce9cf65386bf83de5a22a575	1	0.192416	GCA_022841245.1
4db65a8b6a8637d1dc3ef42820f4dd10	1	0.026633	GCA_016871775.1
4dba1ca4fcd7f897711109da25311c92	1	0.06723	GCF_000334915.1
4dbd21a9cfd6ebbdd6b5144aa2e84b39	1	0.106094	GCA_013151775.1
4dc5fa08d84dbb6b6f9f7715ad4b0ddf	1	0.033575	GCF_004363955.1
4ddaee7080b16c53bea13429571f7763	1	0.302469	GCA_021774615.1
4ddb16ba7dad060f71f0485294254187	1	0.075141	GCA_020073005.1
4de83f73d9166a9171543607acbfc23c	1	0.223059	GCF_002197845.1
4de931342034d0436aaccb06678a4cf9	1	0.026585	GCA_016720595.1
4dfde666021f1230a17b04989428a814	1	0.181393	GCA_903915775.1
4e00f5791aedd6d8272cf94630019e47	1	0.136959	GCA_017302575.1
4e0b8f8e02665c2a0e2f2636a5ad6fc7	1	0.062819	GCA_020073005.1
4e0cc19069c2af41db23b3a83224b896	1	0.007258	GCA_023433205.1
4e269cbdd41f328dabf501e891c0c3ce	2	0.00015	GCF_014205115.1
4e338cdd2ccd30f62bad4cdea59ad3c4	1	0.128428	GCA_016705245.1
4e3f676699e9e82c2c857f0f512f6e8e	2	0.033205	GCF_013387465.1
4e45842e08a16aba13308e57e1f01085	1	0.065104	GCA_015351705.1
4e6060518740972c0bc622af4a6165c1	1	0.071553	GCA_903844155.1
4e683a518863132950c6da5bb6035db0	1	0.459829	GCF_001484045.1
4e7e0f4ac7e3e923c309efcbad03fd12	1	0.190751	GCA_013816265.1
4e8401f0b61a2b1146623868bf7f0934	1	0.197551	GCA_013178165.1
4e8831807e34e77bd5b8e0f7a4fe489d	1	0.36687	GCA_024278175.1
4e89f77c0c0f2715ab00d0cd55dccc7e	2	0.055678	GCF_000522985.1
4e8d8018f7ce00ebaa0ff109b6a9de47	1	0.19796	GCA_009773755.1
4e8e323c983b42912181985e5d1a8a26	1	0.022284	GCF_009792355.1
4e96dc7594fbf01b8e93104af3fdd7fd	2	0.179898	GCA_902806405.1
4e97319e146e27e5b42143330bbaaa7b	1	0.161691	GCF_008087625.1
4e98127661e48780c95350fab132c054	1	0.018463	GCA_023953615.1
4eb7b719b01369809b9dbda81c747ef2	1	0.119814	GCA_018003035.1
4eb8e6819d33ad153df0e18d67b52830	1	0.090585	GCA_020073005.1
4ecf6787665e4d634ee3abecdc9270cd	1	0.007454	GCA_023265025.1
4f0160278a9c8e83870cf72d9c18d01d	1	0.169665	GCA_002291925.1
4f1189df72861e38a3da40fd1f86529d	1	0.067655	GCF_000334915.1
4f2d294f7fdd41727ba506b7619e2ef9	1	0.128428	GCA_016705245.1
4f3850e78f726621e77c5a6a082fe747	1	0.073474	GCA_021802825.1
4f3aa5cbc7f46dbfa3d70a1b9a0b7225	1	0.006703	GCA_009377665.1
4f46f62734d795ac3da1b1857033691f	1	0.0821	GCF_003034985.1
4f4e81d2e1e2abf083236c45f2176006	1	0.07701	GCF_000311725.1
4f4e88dce6462068156be91e9889df95	1	0.05707	GCF_000025185.1
4f4f9e569f518b3cb8af576916893d2f	1	0.071789	GCA_945878405.1
4f64a01e8a9f7517f352824b1c5b5e63	1	0.06877	GCF_900114035.1
4f6e06d73dbccc2816111750e66d0dac	1	0.062711	GCA_024235995.1
4f73f02797759da3f8f6c7874e3aacce	1	0.094204	GCF_013112485.1
4f9b1ab94587430e9ce5a73ccce214a6	1	0.211402	GCA_013215605.1
4fbf793ebf72212c825489d99786efd0	1	0.135106	GCA_016704275.1
4fc4172d3dbb80d836d242726d97e17c	1	0.003717	GCF_004364325.1
4fc839e3483377c1081415caeb4a9bd7	1	0.150054	GCA_016869275.1
4fcb17911c95f7a69e16680be63d88c8	1	0.168607	GCA_020718205.1
4fcfa6c272396d24001a67a8f3f43a5c	1	0.033285	GCF_014641715.1
4fde514d8f0dc40c87bfb80fddfedd39	1	0.140949	GCA_024640845.1
5007c440d080c6eed53635a094dfc690	1	0.024228	GCF_004138335.1
5016fe2f4055a08510bc7ae658d794d4	1	0.07647	GCA_009377815.1
50283d5d2d10ec428dbba66555d55037	1	0.188131	GCA_021731545.1
5030d1df13bb286f2eeb48fc3ec24989	1	0.141082	GCF_016863255.1
5031d3b48403eb538f2d9db5530d6b66	1	0.045484	GCA_005881595.1
50365dbc83726ceb3d26cfdc7dec0617	1	0.383331	GCA_013177895.1
503f6c1e96efdc72d7b4520a83b131bb	1	0.073444	GCF_004834005.1
504ab47cd1488c5bb379b06f2d0c7fe1	1	0.013066	GCA_016872595.1
506b8cde716a3c283de9a8f81b352c5b	1	0.034122	GCF_024758725.1
506c828f1f4357e8aa68ba34bff6407a	1	0.319316	GCA_020635905.1
50799aced16b8e2a16a97070c52b08b5	1	0.018897	GCA_945870035.1
507ba7b6eb3079b5ef3b925138e6e410	1	0.055939	GCA_016871515.1
507da2690795683fbfe928733f1b3bba	2	0.197937	GCA_013122435.1
5080c1f2e89cc712420504e026428152	1	0.018466	GCA_017303335.1
5086b1b9fc31780719d789997e7d945c	1	0.118991	GCA_019639175.1
50881b634b25ba3e19dd0542a0a6e000	1	0.07162	GCF_900114035.1
5094334f8da775315e695e77f602d40e	1	0.050371	GCA_016871515.1
50975a57fc70e4be79d35b5043025eb9	6	0.022837	GCF_003028855.1
509d0041818cda6b75f71d085d6cc640	1	0.265215	GCA_016350165.1
50a0188d9a0c7a4e9419f92d876a9f45	1	0.067385	GCF_011492965.1
50a8acd99e4b0520bd732a39a234ae74	2	0.003826	GCF_010093445.1
50b10aca5fc799bddd17a5b362c53ce7	1	0.015327	GCA_013697045.1
50b3c517f216283ee37610df70bb4344	1	0.017127	GCF_007005445.1
