OTU,Taxonomy,taxon,guid,mbNumber,taxonomicLevel,trophicMode,guild,confidenceRanking,growthForm,trait
b8564c7cdb0fd5bc2f3cf1a1f2fb69df,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Tremellodendropsidales;f__Tremellodendropsidales_fam_Incertae_sedis;g__Tremellodendropsidales_gen_Incertae_sedis;s__Tremellodendropsidales_sp,NA,NA,NA,NA,NA,NA,NA,NA,NA
9c51d1fac9ac89c806db737a6cf9f84a,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Laburnicola;s__Laburnicola_sp,Laburnicola,D76C20FA-A28C-41AB-8236-7F5A9D678A89,551955,13,Saprotroph,|Wood Saprotroph|,Probable,Microfungus,NULL
bd3bca511aad96f649f80c1ddd4688a0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Hypocreales_gen_Incertae_sedis;s__Hypocreales_sp,Hypocreales,1CB18E60-36B9-11D5-9548-00D0592D548C,90477,7,Saprotroph,Undefined Saprotroph,Possible,Microfungus,NULL
519c91429c4d7e26a7c0db155c00cdba,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Melanommataceae;g__Pleotrichocladium;s__Pleotrichocladium_opacum,Pleotrichocladium,A381FCB1-06D3-40C5-9F26-5C89CBFC9071,820277,13,Saprotroph,Undefined Saprotroph-|Wood Saprotroph|,Probable,Microfungus,NULL
fc6bd5d20b8b91572e844772e99bd841,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Paulisebacina;s__Paulisebacina_allantoidea,Paulisebacina,AB733CD8-7F64-431E-AF33-5C324AD0E831,808187,13,Saprotroph,|Plant Saprotroph|,Probable,Corticioid,NULL
85e0a90560ccdb13e7e612701a77e340,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Calloriaceae;g__Calloriaceae_gen_Incertae_sedis;s__Calloriaceae_sp,NA,NA,NA,NA,NA,NA,NA,NA,NA
158773de5d657bbe0c4f879b522c0b7d,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Amniculicolaceae;g__Murispora;s__Murispora_kazachstanica,Murispora,E80F0405-D3DB-4D2A-884C-2F03F638553C,515472,13,Saprotroph,Undefined Saprotroph-|Wood Saprotroph|,Probable,Microfungus,NULL
c21e726a21f40012f879820c96d6a7a1,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales,NA,NA,NA,NA,NA,NA,NA,NA,NA
fad28e4f7500160e784a32bea7362bf0,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae,Pseudeurotiaceae,1CB1CDAD-36B9-11D5-9548-00D0592D548C,81222,9,Saprotroph,Plant Saprotroph-Wood Saprotroph,Probable,Microfungus,NULL
2485b960da2f4d05af5d0ccc27274958,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Apiosordaria;s__Apiosordaria_sp,Apiosordaria,1CB1C493-36B9-11D5-9548-00D0592D548C,262,13,Saprotroph,|Dung Saprotroph|-Undefined Saprotroph,Highly Probable,Microfungus,NULL
d7847360a1e1bd5f463ff78f0e405f57,k__Fungi;p__Ascomycota;c__Sordariomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA
ecd2ac14cdafa97698fabc01d7db7f55,k__Fungi,NA,NA,NA,NA,NA,NA,NA,NA,NA
0a8f96350991adc5f05f020a6f90d0a7,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae;g__Darksidea;s__Darksidea_sp,Darksidea,E38D4BF5-6E0A-4620-A43E-ADA3D590744A,810760,13,Saprotroph-Symbiotroph,|Endophyte|-Undefined Saprotroph,Highly Probable,Microfungus,NULL
a562b68fe33b8107e8c04c5c5c3df07f,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae;g__Cercospora;s__Cercospora_sp,Cercospora,1CB1C60B-36B9-11D5-9548-00D0592D548C,7545,13,Pathotroph,|Plant Pathogen|,Probable,Microfungus,NULL
9297294c994c5f3a0f3be1c35fac1161,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;g__Pyrenochaeta;s__Pyrenochaeta_sp,Pyrenochaeta,1CB1A0CF-36B9-11D5-9548-00D0592D548C,9667,13,Pathotroph-Saprotroph,Plant Pathogen-Undefined Saprotroph-|Wood Saprotroph|,Highly Probable,Microfungus,Soft Rot
ae375bd839e1f894150dbcdef6617672,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c8b4e24c8b0cec7b4f9a16562327517,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Scytalidium;s__Scytalidium_circinatum,Scytalidium,1CB1CB4F-36B9-11D5-9548-00D0592D548C,9862,13,Pathotroph-Saprotroph,Animal Parasite-Fungal Parasite-Plant Pathogen-Plant Saprotroph-|Wood Saprotroph|,Probable,Microfungus,Soft Rot
85efdbb5b9ee0dde3bd9115e381f9b9f,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium,Fusarium,1CB188FE-36B9-11D5-9548-00D0592D548C,8284,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Lichen Parasite-|Plant Pathogen|-Plant Saprotroph-Undefined Saprotroph-Wood Saprotroph,Possible,Microfungus,Soft Rot
e7956fe7fb61e71b4a34bfd1df92616c,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pseudomassarinaceae;g__Pseudomassarina;s__Pseudomassarina_clematidis,Pseudomassarina,05575E59-6D62-4CA3-B7AC-FB847186BD2B,557097,13,Pathotroph-Saprotroph,|Plant Pathogen|-Plant Saprotroph,Probable,Microfungus,NULL
c64498b502d16d1dc2e9be1374d4ae8a,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Serendipitaceae;g__Serendipita;s__Serendipita_sp,Serendipita,9597D21B-8566-4B87-B888-F7D578F17392,22442,13,Saprotroph-Symbiotroph,Ectomycorrhizal-|Endophyte|-Ericoid Mycorrhizal-Orchid Mycorrhizal-Undefined Saprotroph,Highly Probable,Microfungus,NULL
339e55e20d9817fe5a8fe7eff9abdd83,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium,Penicillium,1CB1C9C1-36B9-11D5-9548-00D0592D548C,9257,13,Pathotroph-Saprotroph-Symbiotroph,Animal Parasite-Dung Saprotroph-Endophyte-Fungal Parasite-Plant Pathogen-|Undefined Saprotroph|-Wood Saprotroph,Highly Probable,Microfungus,Soft Rot
09b4ba22234405ea406af7bc73a5ce1a,k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Podila;s__Podila_humilis,Mortierellaceae,3BD31551-4295-4664-858B-8E44073A293E,816415,9,Saprotroph-Symbiotroph,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph,Possible,Microfungus,NULL
fb5c60706ec59527ffb14f389914ebf2,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales,NA,NA,NA,NA,NA,NA,NA,NA,NA
24c57981165603e860d68286f592efba,k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Peltigerales;f__Pannariaceae;g__Pectenia;s__Pectenia_sp,Pectenia,0601CCC4-D18F-4D9E-B78F-6751B1C65027,807984,13,Symbiotroph,|Lichenized|,Probable,Thallus,NULL
cc9cc2cbce7b3bdbaa0298988ad21eb4,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae,Glomeraceae,1CB1CD2A-36B9-11D5-9548-00D0592D548C,82026,9,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,Microfungus,NULL
475225d8bbfeb2b6c90d35b50a83cc5f,k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_lapis,Mortierella,1CB19427-36B9-11D5-9548-00D0592D548C,20345,13,Saprotroph-Symbiotroph,Endophyte-Plant Saprotroph-|Undefined Saprotroph|,Probable,Microfungus,NULL
73540354d81a5128eac1aacf10ab514f,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_terricola,Preussia,1CB1CA81-36B9-11D5-9548-00D0592D548C,4363,13,Saprotroph,|Dung Saprotroph|-Undefined Saprotroph,Probable,Microfungus,NULL
69d3db348ba46d475c4eff6bbf3f2ef3,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_philippinense,Penicillium,1CB1C9C1-36B9-11D5-9548-00D0592D548C,9257,13,Pathotroph-Saprotroph-Symbiotroph,Animal Parasite-Dung Saprotroph-Endophyte-Fungal Parasite-Plant Pathogen-|Undefined Saprotroph|-Wood Saprotroph,Highly Probable,Microfungus,Soft Rot
89c9795de8dba9777e723ea7e45759ae,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Tetracladium;s__Tetracladium_ellipsoideum,Tetracladium,1CB1CBE6-36B9-11D5-9548-00D0592D548C,10191,13,Saprotroph,|Plant Saprotroph|-Undefined Saprotroph,Probable,Microfungus,NULL
c6c0cc5ae4076a1af62ca6090fa30a11,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Ilyonectria;s__Ilyonectria_robusta,Ilyonectria,5172ACFB-49B4-4546-A662-2CF3E055E391,518558,13,Pathotroph,|Plant Pathogen|,Probable,Microfungus,NULL
8606f4a7638ac5251a76a88ad0218986,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__Glomus_sp,Glomus,1CB18BAE-36B9-11D5-9548-00D0592D548C,20244,13,Symbiotroph,|Arbuscular Mycorrhizal|-Endophyte,Highly Probable,Microfungus,NULL
20a6803b30919590b8c6431edb6fe46f,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Entrophosporales;f__Entrophosporaceae;g__Claroideoglomus,Claroideoglomus,22484C6F-39EF-4EE9-935D-CA76CA87C8B3,542406,13,Symbiotroph,|Arbuscular Mycorrhizal|-Endophyte,Highly Probable,Microfungus,NULL
677347c0ee6aaedf44cc49717385432a,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Verrucariales;f__Verrucariaceae;g__Verrucaria,Verrucaria,1CB1CC6A-36B9-11D5-9548-00D0592D548C,5725,13,Symbiotroph,|Lichenized|,Highly Probable,Thallus,NULL
c2ce2b052844b0e771496e05ab7cc76f,k__Fungi;p__Basidiomycota;c__Agaricomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA
3ff354b83fc15ad318c2af4ccaadc622,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Pluteaceae;g__Volvariella;s__Volvariella_neoparvula,Volvariella,1CB1CC72-36B9-11D5-9548-00D0592D548C,18737,13,Saprotroph,|Plant Saprotroph|-Undefined Saprotroph-Wood Saprotroph,Highly Probable,Agaricoid,White Rot
5696cdee60432fed44368301e15ed718,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Laburnicola;s__Laburnicola_sp,Laburnicola,D76C20FA-A28C-41AB-8236-7F5A9D678A89,551955,13,Saprotroph,|Wood Saprotroph|,Probable,Microfungus,NULL
308b0180f730354f43dd2978b223d200,k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Orbilia;s__Orbilia_clavispora,Orbilia,1CB1970C-36B9-11D5-9548-00D0592D548C,3626,13,Pathotroph-Saprotroph,Animal Parasite-|Wood Saprotroph|,Probable,Microfungus,NULL
f3e019a20c8580fc92b65c2bee434232,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Melanommataceae;g__Herpotrichia;s__Herpotrichia_australis,Herpotrichia,1CB18D32-36B9-11D5-9548-00D0592D548C,2307,13,Pathotroph-Saprotroph-Symbiotroph,Endophyte-|Plant Pathogen|-Undefined Saprotroph-Wood Saprotroph,Probable,Microfungus,NULL
a2552c0cfa3dec32722e1b6e81d6b426,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae;g__Lentitheciaceae_gen_Incertae_sedis;s__Lentitheciaceae_sp,NA,NA,NA,NA,NA,NA,NA,NA,NA
8156b5b4a3d360ffbe1f469168dad033,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Stachybotryaceae_gen_Incertae_sedis;s__Stachybotryaceae_sp,Hypocreales,1CB18E60-36B9-11D5-9548-00D0592D548C,90477,7,Saprotroph,Undefined Saprotroph,Possible,Microfungus,NULL
b7e4ac33aa0334996181a1ff336b2b43,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Didymocyrtis;s__Didymocyrtis_septata,Didymocyrtis,963532D1-9793-4196-889E-68490A53A3F8,1554,13,Pathotroph-Symbiotroph,|Lichen Parasite|,Possible,Microfungus,NULL
77bdfd711149dc0866a9725b2858ca89,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizophagus;s__Rhizophagus_irregularis,Rhizophagus,1CB1CAF7-36B9-11D5-9548-00D0592D548C,20482,13,Symbiotroph,|Arbuscular Mycorrhizal|-Endophyte,Highly Probable,Microfungus,NULL
da4f618bfd49b0a005a5a39c993d24c0,k__Fungi;p__Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA
92dfa9a60fec4e5e692d05b6c5514aeb,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenaceae;g__Malbranchea;s__Malbranchea_albolutea,Malbranchea,1CB1C8A4-36B9-11D5-9548-00D0592D548C,8833,13,Saprotroph,|Undefined Saprotroph|,Probable,Microfungus,NULL
d168124ceb0c1abd878f48c20ab62460,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Kamienskia;s__Kamienskia_perpusilla,Kamienskia,EC3C6C34-F458-4509-96A2-E5C302BA7F33,808260,13,Symbiotroph,|Arbuscular Mycorrhizal|-Endophyte,Probable,Microfungus,NULL
1060d88060662ac034387982635694f2,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Entrophosporales;f__Entrophosporaceae;g__Claroideoglomus,Claroideoglomus,22484C6F-39EF-4EE9-935D-CA76CA87C8B3,542406,13,Symbiotroph,|Arbuscular Mycorrhizal|-Endophyte,Highly Probable,Microfungus,NULL
d54d4c03b68f68bb9f62deee1eb8fe64,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Fusariella;s__Fusariella_sp,Fusariella,38882F68-E8DD-4DEE-A8AB-1FEF2AB10AE8,8282,13,Pathotroph,|Plant Pathogen|,Probable,Microfungus,NULL
669f5851b6bd8518ffea17e6e35a42f3,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales,NA,NA,NA,NA,NA,NA,NA,NA,NA
bf709cf4d5ae0e2daa475c3bb1e7b2e9,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Stachybotryaceae_gen_Incertae_sedis;s__Stachybotryaceae_sp,Hypocreales,1CB18E60-36B9-11D5-9548-00D0592D548C,90477,7,Saprotroph,Undefined Saprotroph,Possible,Microfungus,NULL
bbe7e27cbb39e25a57c103a9b32a578f,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizophagus;s__Rhizophagus_sp,Rhizophagus,1CB1CAF7-36B9-11D5-9548-00D0592D548C,20482,13,Symbiotroph,|Arbuscular Mycorrhizal|-Endophyte,Highly Probable,Microfungus,NULL
58c68f606f0d941fb0a7ebcf4b3ab2d0,k__Fungi,NA,NA,NA,NA,NA,NA,NA,NA,NA
7fcd13f614873295b8691d94b4589fd0,k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Dactylella;s__Dactylella_sp,Dactylella,1CB1C5D8-36B9-11D5-9548-00D0592D548C,7918,13,Saprotroph,Plant Saprotroph-Undefined Saprotroph-|Wood Saprotroph|,Probable,Microfungus,NULL
02627094545089e016f565854c138597,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Massarinaceae;g__Stagonospora;s__Stagonospora_bicolor,Stagonospora,1CB1A58B-36B9-11D5-9548-00D0592D548C,10056,13,Pathotroph,|Plant Pathogen|,Probable,Microfungus,NULL
97f11ac59c3c9e4112e2028335daea83,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Teichosporaceae;g__Pseudocyclothyriella;s__Pseudocyclothyriella_sp,Teichosporaceae,85063DF7-2F4D-49D2-9365-1AA2B32DC6B7,82136,9,Saprotroph,Undefined Saprotroph,Probable,Microfungus,NULL
3b69566a20b2a0a23f8255b3c9ccb1c5,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae;g__Darksidea,Darksidea,E38D4BF5-6E0A-4620-A43E-ADA3D590744A,810760,13,Saprotroph-Symbiotroph,|Endophyte|-Undefined Saprotroph,Highly Probable,Microfungus,NULL
1842ecd778a045e6cae2eef8208c5279,k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Pezizomycotina_gen_Incertae_sedis;s__Pezizomycotina_sp,NA,NA,NA,NA,NA,NA,NA,NA,NA
99ac1dc4c0e7c9bfb90a210581369cdd,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales,NA,NA,NA,NA,NA,NA,NA,NA,NA
63fb59dc138448d0cad3000f1397fb62,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Ophiocordycipitaceae;g__Purpureocillium;s__Purpureocillium_lilacinum,Purpureocillium,D1613AF8-1A23-429D-A4DE-D1610DAFF28E,519529,13,Pathotroph-Saprotroph,|Animal Parasite|-Fungal Parasite-Undefined Saprotroph,Probable,Microfungus,NULL
8e41684d287f6edb38087890dd0a0fca,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae;g__Darksidea;s__Darksidea_sp,Darksidea,E38D4BF5-6E0A-4620-A43E-ADA3D590744A,810760,13,Saprotroph-Symbiotroph,|Endophyte|-Undefined Saprotroph,Highly Probable,Microfungus,NULL
3838be5f375e30011dcd8cffb703a02d,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Stachybotryaceae_gen_Incertae_sedis;s__Stachybotryaceae_sp,Hypocreales,1CB18E60-36B9-11D5-9548-00D0592D548C,90477,7,Saprotroph,Undefined Saprotroph,Possible,Microfungus,NULL
38d20c39c52a47d10ffe6bfb2f4a6d0a,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Hypocreales_gen_Incertae_sedis;s__Hypocreales_sp,Hypocreales,1CB18E60-36B9-11D5-9548-00D0592D548C,90477,7,Saprotroph,Undefined Saprotroph,Possible,Microfungus,NULL
7cfecbb98dd0f17b49dfc7e6c0f31799,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium,Fusarium,1CB188FE-36B9-11D5-9548-00D0592D548C,8284,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Lichen Parasite-|Plant Pathogen|-Plant Saprotroph-Undefined Saprotroph-Wood Saprotroph,Possible,Microfungus,Soft Rot
20b633ec8edc9973d2944f04298cb3ef,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Knufia;s__Knufia_sp,Knufia,659D1E78-4902-4989-9381-F8EACE16C555,27605,13,Pathotroph-Saprotroph,Animal Pathogen-Plant Pathogen-|Undefined Saprotroph|,Possible,Dimorphic-Microfungus,NULL
d24ac483e8fbd5791d79375807783a52,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Alfaria;s__Alfaria_caricicola,Alfaria,6F934B6E-3358-4E35-80F4-38A8098FC37C,808923,13,Saprotroph,|Plant Saprotroph|-Undefined Saprotroph,Highly Probable,Microfungus,NULL
317ab06e76386341df8ccc9e5264f7c4,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Amniculicolaceae;g__Pseudomassariosphaeria;s__Pseudomassariosphaeria_bromicola,Pseudomassariosphaeria,571DB212-F122-461C-98FC-09DE8433882C,551367,13,Saprotroph,|Wood Saprotroph|,Probable,Microfungus,NULL
ccdaf74e277cc7e55e33b9ffec61d8bf,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Amniculicolaceae;g__Murispora;s__Murispora_kazachstanica,Murispora,E80F0405-D3DB-4D2A-884C-2F03F638553C,515472,13,Saprotroph,Undefined Saprotroph-|Wood Saprotroph|,Probable,Microfungus,NULL
d6f62f9a9f62ae49c42ac211013988a1,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Tetracladium;s__Tetracladium_sp,Tetracladium,1CB1CBE6-36B9-11D5-9548-00D0592D548C,10191,13,Saprotroph,|Plant Saprotroph|-Undefined Saprotroph,Probable,Microfungus,NULL
9a29eec01f9514abdc3e7b1800329fa1,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Cyphellophoraceae;g__Cyphellophora,Cyphellophora,1CB1C5C7-36B9-11D5-9548-00D0592D548C,7885,13,Pathotroph-Saprotroph,Animal Parasite-Animal Pathogen-|Plant Saprotroph|-Undefined Saprotroph,Probable,Dimorphic-Facultative Yeast-Microfungus,NULL
1c2febc4e01850dc332582c0f6b29904,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Gliomastix;s__Gliomastix_roseogrisea,Gliomastix,1CB18B61-36B9-11D5-9548-00D0592D548C,8345,13,Saprotroph,|Undefined Saprotroph|,Probable,Microfungus,NULL
5aa57ca5751f1c50f016343453a17217,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_rosae,Alternaria,1CB17D15-36B9-11D5-9548-00D0592D548C,7106,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-|Plant Pathogen|-Plant Saprotroph-Wood Saprotroph,Possible,Microfungus,Soft Rot
d989fa77bcaa44bb6a0dcc4fe9b829a0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Phomatosporales;f__Phomatosporaceae;g__Phomatospora;s__Phomatospora_sp,Phomatospora,1CB1CA05-36B9-11D5-9548-00D0592D548C,4015,13,Saprotroph,Dung Saprotroph-Plant Saprotroph-|Wood Saprotroph|,Highly Probable,Microfungus,NULL
8c609ce64ccc7798a5db3b9b820bc0f7,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;s__Phaeosphaeria_tofieldiae,Phaeosphaeria,1CB198AB-36B9-11D5-9548-00D0592D548C,3951,13,Pathotroph-Saprotroph-Symbiotroph,Endophyte-Plant Pathogen-|Plant Saprotroph|,Probable,Microfungus,NULL
baa86891f09b6a60934028ad0edb9f03,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__Glomus_sp,Glomus,1CB18BAE-36B9-11D5-9548-00D0592D548C,20244,13,Symbiotroph,|Arbuscular Mycorrhizal|-Endophyte,Highly Probable,Microfungus,NULL
fa904c80d10d9a01366f41f5e1ec14d6,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Serendipitaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA
1a5e680edbd219d9915f293e0f785cba,k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales,NA,NA,NA,NA,NA,NA,NA,NA,NA
45ced4b240fc3da2842e03fcb5ff1412,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Humicola;s__Humicola_nigrescens,Humicola,1CB1C7CC-36B9-11D5-9548-00D0592D548C,8566,13,Pathotroph-Saprotroph,Plant Pathogen-Undefined Saprotroph-|Wood Saprotroph|,Probable,Microfungus,Soft Rot
7ea2111675e77abb7abb620c0c2406c3,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae,Glomeraceae,1CB1CD2A-36B9-11D5-9548-00D0592D548C,82026,9,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,Microfungus,NULL
9cdb1b7b46c90837f575baea0f07e56d,k__Fungi,NA,NA,NA,NA,NA,NA,NA,NA,NA
9563623354cc121145f2014f05adbc22,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales,NA,NA,NA,NA,NA,NA,NA,NA,NA
a6aed6c4f982c5691724530ec547a54c,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Cyphellophoraceae;g__Cyphellophora;s__Cyphellophora_sp,Cyphellophora,1CB1C5C7-36B9-11D5-9548-00D0592D548C,7885,13,Pathotroph-Saprotroph,Animal Parasite-Animal Pathogen-|Plant Saprotroph|-Undefined Saprotroph,Probable,Dimorphic-Facultative Yeast-Microfungus,NULL
9596f35444ce4138dca15a9106c5bdd7,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Microdominikia;s__Microdominikia_sp,Microdominikia,0CBCFFBC-45AD-4C74-943C-C2F53A31B502,831098,13,Symbiotroph,|Arbuscular Mycorrhizal|-Endophyte,Probable,Microfungus,NULL
f46c053357cb00dfa814680ac7fe3ba9,k__Fungi,NA,NA,NA,NA,NA,NA,NA,NA,NA
3ba2f24bcdc074f5560ad5422fd6cfbb,k__Fungi;p__Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA
f6d15b4530b5b748ad231597b3cf6250,k__Fungi;p__Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA
3a333ad72aefb39fa4983f238bc331b0,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales,NA,NA,NA,NA,NA,NA,NA,NA,NA
15b856682c5b1e9260f62882f4905936,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Paraphoma;s__Paraphoma_radicina,Paraphoma,0137516B-8BD4-45BF-9368-E16312909A70,25835,13,Pathotroph-Saprotroph,|Plant Pathogen|-Plant Saprotroph-Undefined Saprotroph-Wood Saprotroph,Probable,Microfungus,NULL
1ee1b66f9e4866d071ed0b4c12852991,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Kamienskia;s__Kamienskia_sp,Kamienskia,EC3C6C34-F458-4509-96A2-E5C302BA7F33,808260,13,Symbiotroph,|Arbuscular Mycorrhizal|-Endophyte,Probable,Microfungus,NULL
